cowcode,iso3166,country_ID,country_name,abbr_country,region_ID,region_name,year,tier,type,tier_instdepth,tier_policy,tier_fiscauto,tier_borrowauto,tier_rep,tier_lawmaking,tier_execcon,tier_fisccon,tier_borrowcon,tier_constit,tier_selfrule,tier_sharedrule,tier_RAI,COMPONENTS,instdepth,policy,fiscauto,borrowauto,assembly,executive,law_a,law_b,law_c,law_d,law_e,law_f,execcon_multi,execcon_bi,fisccon_multi,fisccon_bi,borrowcon_multi,borrowcon_bi,constit_multi,constit_bi
100,170,107,Colombia,COL,10704,Resguardos Indigenas,1995,1,A,2,1,0,0,4,0.5,1,0,0,2,7,3.5,10.5,,2,1,0,0,2,2,0.5,0,0,0,0,0,0,1,0,0,0,0,0,2
100,170,107,Colombia,COL,10704,Resguardos Indigenas,1996,1,A,2,1,0,0,4,0.5,1,0,0,2,7,3.5,10.5,,2,1,0,0,2,2,0.5,0,0,0,0,0,0,1,0,0,0,0,0,2
100,170,107,Colombia,COL,10704,Resguardos Indigenas,1997,1,A,2,1,0,0,4,0.5,1,0,0,2,7,3.5,10.5,,2,1,0,0,2,2,0.5,0,0,0,0,0,0,1,0,0,0,0,0,2
100,170,107,Colombia,COL,10704,Resguardos Indigenas,1998,1,A,2,1,0,0,4,0.5,1,0,0,2,7,3.5,10.5,,2,1,0,0,2,2,0.5,0,0,0,0,0,0,1,0,0,0,0,0,2
100,170,107,Colombia,COL,10704,Resguardos Indigenas,1999,1,A,2,1,0,0,4,0.5,1,0,0,2,7,3.5,10.5,,2,1,0,0,2,2,0.5,0,0,0,0,0,0,1,0,0,0,0,0,2
100,170,107,Colombia,COL,10704,Resguardos Indigenas,2000,1,A,2,1,0,0,4,0.5,1,0,0,2,7,3.5,10.5,,2,1,0,0,2,2,0.5,0,0,0,0,0,0,1,0,0,0,0,0,2
100,170,107,Colombia,COL,10704,Resguardos Indigenas,2001,1,A,2,1,0,0,4,0.5,1,0,0,2,7,3.5,10.5,,2,1,0,0,2,2,0.5,0,0,0,0,0,0,1,0,0,0,0,0,2
100,170,107,Colombia,COL,10704,Resguardos Indigenas,2002,1,A,2,1,0,0,4,0.5,1,0,0,2,7,3.5,10.5,,2,1,0,0,2,2,0.5,0,0,0,0,0,0,1,0,0,0,0,0,2
100,170,107,Colombia,COL,10704,Resguardos Indigenas,2003,1,A,2,1,0,0,4,0.5,1,0,0,2,7,3.5,10.5,,2,1,0,0,2,2,0.5,0,0,0,0,0,0,1,0,0,0,0,0,2
100,170,107,Colombia,COL,10704,Resguardos Indigenas,2004,1,A,2,1,0,0,4,0.5,1,0,0,2,7,3.5,10.5,,2,1,0,0,2,2,0.5,0,0,0,0,0,0,1,0,0,0,0,0,2
100,170,107,Colombia,COL,10704,Resguardos Indigenas,2005,1,A,2,1,0,0,4,0.5,1,0,0,2,7,3.5,10.5,,2,1,0,0,2,2,0.5,0,0,0,0,0,0,1,0,0,0,0,0,2
100,170,107,Colombia,COL,10704,Resguardos Indigenas,2006,1,A,2,1,0,0,4,0.5,1,0,0,2,7,3.5,10.5,,2,1,0,0,2,2,0.5,0,0,0,0,0,0,1,0,0,0,0,0,2
100,170,107,Colombia,COL,10704,Resguardos Indigenas,2007,1,A,2,1,0,0,4,0.5,1,0,0,2,7,3.5,10.5,,2,1,0,0,2,2,0.5,0,0,0,0,0,0,1,0,0,0,0,0,2
100,170,107,Colombia,COL,10704,Resguardos Indigenas,2008,1,A,2,1,0,0,4,0.5,1,0,0,2,7,3.5,10.5,,2,1,0,0,2,2,0.5,0,0,0,0,0,0,1,0,0,0,0,0,2
100,170,107,Colombia,COL,10704,Resguardos Indigenas,2009,1,A,2,1,0,0,4,0.5,1,0,0,2,7,3.5,10.5,,2,1,0,0,2,2,0.5,0,0,0,0,0,0,1,0,0,0,0,0,2
100,170,107,Colombia,COL,10704,Resguardos Indigenas,2010,1,A,2,1,0,0,4,0.5,1,0,0,2,7,3.5,10.5,,2,1,0,0,2,2,0.5,0,0,0,0,0,0,1,0,0,0,0,0,2
100,170,107,Colombia,COL,10705,Putumayo,1950,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10705,Putumayo,1951,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10705,Putumayo,1952,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10705,Putumayo,1953,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10705,Putumayo,1954,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10705,Putumayo,1955,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10705,Putumayo,1956,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10705,Putumayo,1957,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10705,Putumayo,1958,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10705,Putumayo,1959,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10705,Putumayo,1960,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10705,Putumayo,1961,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10705,Putumayo,1962,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10705,Putumayo,1963,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10705,Putumayo,1964,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10705,Putumayo,1965,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10705,Putumayo,1966,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10705,Putumayo,1967,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10705,Putumayo,1968,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10705,Putumayo,1969,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10705,Putumayo,1970,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10705,Putumayo,1971,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10705,Putumayo,1972,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10705,Putumayo,1973,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10705,Putumayo,1974,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10705,Putumayo,1975,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10705,Putumayo,1976,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10705,Putumayo,1977,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10705,Putumayo,1978,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10705,Putumayo,1979,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10705,Putumayo,1980,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10705,Putumayo,1981,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10705,Putumayo,1982,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10705,Putumayo,1983,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10705,Putumayo,1984,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10705,Putumayo,1985,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10705,Putumayo,1986,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10705,Putumayo,1987,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10705,Putumayo,1988,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10705,Putumayo,1989,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10705,Putumayo,1990,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10706,Amazonas,1950,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10706,Amazonas,1951,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10706,Amazonas,1952,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10706,Amazonas,1953,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10706,Amazonas,1954,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10706,Amazonas,1955,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10706,Amazonas,1956,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10706,Amazonas,1957,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10706,Amazonas,1958,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10706,Amazonas,1959,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10706,Amazonas,1960,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10706,Amazonas,1961,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10706,Amazonas,1962,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10706,Amazonas,1963,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10706,Amazonas,1964,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10706,Amazonas,1965,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10706,Amazonas,1966,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10706,Amazonas,1967,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10706,Amazonas,1968,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10706,Amazonas,1969,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10706,Amazonas,1970,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10706,Amazonas,1971,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10706,Amazonas,1972,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10706,Amazonas,1973,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10706,Amazonas,1974,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10706,Amazonas,1975,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10706,Amazonas,1976,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10706,Amazonas,1977,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10706,Amazonas,1978,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10706,Amazonas,1979,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10706,Amazonas,1980,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10706,Amazonas,1981,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10706,Amazonas,1982,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10706,Amazonas,1983,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10706,Amazonas,1984,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10706,Amazonas,1985,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10706,Amazonas,1986,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10706,Amazonas,1987,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10706,Amazonas,1988,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10706,Amazonas,1989,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10706,Amazonas,1990,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10707,Guaviare,1950,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10707,Guaviare,1951,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10707,Guaviare,1952,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10707,Guaviare,1953,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10707,Guaviare,1954,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10707,Guaviare,1955,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10707,Guaviare,1956,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10707,Guaviare,1957,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10707,Guaviare,1958,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10707,Guaviare,1959,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10707,Guaviare,1960,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10707,Guaviare,1961,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10707,Guaviare,1962,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10707,Guaviare,1963,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10707,Guaviare,1964,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10707,Guaviare,1965,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10707,Guaviare,1966,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10707,Guaviare,1967,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10707,Guaviare,1968,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10707,Guaviare,1969,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10707,Guaviare,1970,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10707,Guaviare,1971,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10707,Guaviare,1972,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10707,Guaviare,1973,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10707,Guaviare,1974,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10707,Guaviare,1975,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10707,Guaviare,1976,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10707,Guaviare,1977,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10707,Guaviare,1978,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10707,Guaviare,1979,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10707,Guaviare,1980,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10707,Guaviare,1981,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10707,Guaviare,1982,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10707,Guaviare,1983,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10707,Guaviare,1984,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10707,Guaviare,1985,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10707,Guaviare,1986,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10707,Guaviare,1987,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10707,Guaviare,1988,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10707,Guaviare,1989,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,170,107,Colombia,COL,10707,Guaviare,1990,1,D,1,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
